season,week,pair_id,J_score,is_active,elim_flag
27,3,S27_Nancy McKeon __ Valentin Chmerkovskiy,22.0,True,False
27,4,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,True
27,5,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,False
27,6,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,False
27,7,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,False
27,8,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,False
27,9,S27_Nancy McKeon __ Valentin Chmerkovskiy,0.0,False,False
27,1,S27_Nikki Glaser __ Gleb Savchenko,17.5,True,False
27,2,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,True
27,3,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,4,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,5,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,6,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,7,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,8,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,9,S27_Nikki Glaser __ Gleb Savchenko,0.0,False,False
27,1,S27_Tinashe __ Brandon Armstrong,23.0,True,False
27,2,S27_Tinashe __ Brandon Armstrong,26.0,True,False
27,3,S27_Tinashe __ Brandon Armstrong,27.0,True,False
27,4,S27_Tinashe __ Brandon Armstrong,26.0,True,False
27,5,S27_Tinashe __ Brandon Armstrong,0.0,False,True
27,6,S27_Tinashe __ Brandon Armstrong,0.0,False,False
27,7,S27_Tinashe __ Brandon Armstrong,0.0,False,False
27,8,S27_Tinashe __ Brandon Armstrong,0.0,False,False
27,9,S27_Tinashe __ Brandon Armstrong,0.0,False,False
28,1,S28_Ally Brooke __ Sasha Farber,16.0,True,False
28,2,S28_Ally Brooke __ Sasha Farber,20.0,True,False
28,3,S28_Ally Brooke __ Sasha Farber,24.0,True,False
28,4,S28_Ally Brooke __ Sasha Farber,32.0,True,False
28,5,S28_Ally Brooke __ Sasha Farber,27.0,True,False
28,6,S28_Ally Brooke __ Sasha Farber,25.0,True,False
28,7,S28_Ally Brooke __ Sasha Farber,27.0,True,False
28,8,S28_Ally Brooke __ Sasha Farber,30.0,True,False
28,9,S28_Ally Brooke __ Sasha Farber,40.0,True,False
28,10,S28_Ally Brooke __ Sasha Farber,29.5,True,False
28,11,S28_Ally Brooke __ Sasha Farber,30.0,True,False
28,1,S28_Hannah Brown __ Alan Bersten,20.0,True,False
28,2,S28_Hannah Brown __ Alan Bersten,24.0,True,False
28,3,S28_Hannah Brown __ Alan Bersten,21.0,True,False
28,4,S28_Hannah Brown __ Alan Bersten,32.0,True,False
28,5,S28_Hannah Brown __ Alan Bersten,25.0,True,False
28,6,S28_Hannah Brown __ Alan Bersten,24.0,True,False
28,7,S28_Hannah Brown __ Alan Bersten,26.0,True,False
28,8,S28_Hannah Brown __ Alan Bersten,30.9998,True,False
28,9,S28_Hannah Brown __ Alan Bersten,35.5,True,False
28,10,S28_Hannah Brown __ Alan Bersten,27.0,True,False
28,11,S28_Hannah Brown __ Alan Bersten,29.0,True,False
28,1,S28_James Van Der Beek __ Emma Slater,21.0,True,False
28,2,S28_James Van Der Beek __ Emma Slater,20.0,True,False
28,3,S28_James Van Der Beek __ Emma Slater,23.0,True,False
28,4,S28_James Van Der Beek __ Emma Slater,28.0,True,False
28,5,S28_James Van Der Beek __ Emma Slater,26.0,True,False
28,6,S28_James Van Der Beek __ Emma Slater,27.0,True,False
28,7,S28_James Van Der Beek __ Emma Slater,27.0,True,False
28,8,S28_James Van Der Beek __ Emma Slater,31.9998,True,False
28,9,S28_James Van Der Beek __ Emma Slater,36.0,True,False
28,10,S28_James Van Der Beek __ Emma Slater,25.5,True,False
28,11,S28_James Van Der Beek __ Emma Slater,0.0,False,True
28,1,S28_Karamo Brown __ Jenna Johnson,17.0,True,False
28,2,S28_Karamo Brown __ Jenna Johnson,19.0,True,False
28,3,S28_Karamo Brown __ Jenna Johnson,16.0,True,False
28,4,S28_Karamo Brown __ Jenna Johnson,28.0,True,False
28,5,S28_Karamo Brown __ Jenna Johnson,21.0,True,False
28,6,S28_Karamo Brown __ Jenna Johnson,25.0,True,False
28,7,S28_Karamo Brown __ Jenna Johnson,24.5,True,False
28,8,S28_Karamo Brown __ Jenna Johnson,0.0,False,True
28,9,S28_Karamo Brown __ Jenna Johnson,0.0,False,False
28,10,S28_Karamo Brown __ Jenna Johnson,0.0,False,False
28,11,S28_Karamo Brown __ Jenna Johnson,0.0,False,False
28,1,S28_Kate Flannery __ Pasha Pashkov,15.0,True,False
28,2,S28_Kate Flannery __ Pasha Pashkov,21.0,True,False
28,3,S28_Kate Flannery __ Pasha Pashkov,24.0,True,False
28,4,S28_Kate Flannery __ Pasha Pashkov,26.0,True,False
28,5,S28_Kate Flannery __ Pasha Pashkov,24.0,True,False
28,6,S28_Kate Flannery __ Pasha Pashkov,27.0,True,False
28,7,S28_Kate Flannery __ Pasha Pashkov,24.0,True,False
28,8,S28_Kate Flannery __ Pasha Pashkov,25.9998,True,False
28,9,S28_Kate Flannery __ Pasha Pashkov,0.0,False,True
28,10,S28_Kate Flannery __ Pasha Pashkov,0.0,False,False
28,11,S28_Kate Flannery __ Pasha Pashkov,0.0,False,False
28,1,S28_Kel Mitchell __ Witney Carson,16.0,True,False
28,2,S28_Kel Mitchell __ Witney Carson,20.0,True,False
28,3,S28_Kel Mitchell __ Witney Carson,20.0,True,False
28,4,S28_Kel Mitchell __ Witney Carson,32.0,True,False
28,5,S28_Kel Mitchell __ Witney Carson,26.0,True,False
28,6,S28_Kel Mitchell __ Witney Carson,26.0,True,False
28,7,S28_Kel Mitchell __ Witney Carson,25.5,True,False
28,8,S28_Kel Mitchell __ Witney Carson,29.9998,True,False
28,9,S28_Kel Mitchell __ Witney Carson,37.0,True,False
28,10,S28_Kel Mitchell __ Witney Carson,28.5,True,False
28,11,S28_Kel Mitchell __ Witney Carson,29.5,True,False
28,1,S28_Lamar Odom __ Peta Murgatroyd,11.0,True,False
28,2,S28_Lamar Odom __ Peta Murgatroyd,12.0,True,False
28,3,S28_Lamar Odom __ Peta Murgatroyd,12.0,True,False
28,4,S28_Lamar Odom __ Peta Murgatroyd,20.0,True,False
28,5,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,True
28,6,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,7,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,8,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,9,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,10,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,11,S28_Lamar Odom __ Peta Murgatroyd,0.0,False,False
28,1,S28_Lauren Alaina __ Gleb Savchenko,19.0,True,False
28,2,S28_Lauren Alaina __ Gleb Savchenko,19.0,True,False
28,3,S28_Lauren Alaina __ Gleb Savchenko,20.0,True,False
28,4,S28_Lauren Alaina __ Gleb Savchenko,32.0,True,False
28,5,S28_Lauren Alaina __ Gleb Savchenko,23.0,True,False
28,6,S28_Lauren Alaina __ Gleb Savchenko,26.0,True,False
28,7,S28_Lauren Alaina __ Gleb Savchenko,27.0,True,False
28,8,S28_Lauren Alaina __ Gleb Savchenko,24.0,True,False
28,9,S28_Lauren Alaina __ Gleb Savchenko,35.0,True,False
28,10,S28_Lauren Alaina __ Gleb Savchenko,27.0,True,False
28,11,S28_Lauren Alaina __ Gleb Savchenko,28.5,True,False
28,1,S28_Mary Wilson __ Brandon Armstrong,17.0,True,False
28,2,S28_Mary Wilson __ Brandon Armstrong,15.0,True,False
28,3,S28_Mary Wilson __ Brandon Armstrong,0.0,False,True
28,4,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,5,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,6,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,7,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,8,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,9,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,10,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,11,S28_Mary Wilson __ Brandon Armstrong,0.0,False,False
28,1,S28_Ray Lewis __ Cheryl Burke,15.0,True,False
28,2,S28_Ray Lewis __ Cheryl Burke,15.0,True,False
28,3,S28_Ray Lewis __ Cheryl Burke,0.0,False,True
28,4,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,5,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,6,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,7,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,8,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,9,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,10,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,11,S28_Ray Lewis __ Cheryl Burke,0.0,False,False
28,1,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,18.0,True,False
28,2,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,18.0,True,False
28,3,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,23.0,True,False
28,4,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,31.0,True,False
28,5,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,24.0,True,False
28,6,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,27.0,True,False
28,7,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,0.0,False,True
28,8,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,0.0,False,False
28,9,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,0.0,False,False
28,10,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,0.0,False,False
28,11,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,0.0,False,False
28,1,S28_Sean Spicer __ Lindsay Arnold,12.0,True,False
28,2,S28_Sean Spicer __ Lindsay Arnold,16.0,True,False
28,3,S28_Sean Spicer __ Lindsay Arnold,15.0,True,False
28,4,S28_Sean Spicer __ Lindsay Arnold,21.0,True,False
28,5,S28_Sean Spicer __ Lindsay Arnold,19.0,True,False
28,6,S28_Sean Spicer __ Lindsay Arnold,21.0,True,False
28,7,S28_Sean Spicer __ Lindsay Arnold,21.0,True,False
28,8,S28_Sean Spicer __ Lindsay Arnold,20.0,True,False
28,9,S28_Sean Spicer __ Lindsay Arnold,25.0,True,False
28,10,S28_Sean Spicer __ Lindsay Arnold,0.0,False,True
28,11,S28_Sean Spicer __ Lindsay Arnold,0.0,False,False
29,1,S29_AJ McLean __ Cheryl Burke,18.0,True,False
29,2,S29_AJ McLean __ Cheryl Burke,19.0,True,False
29,3,S29_AJ McLean __ Cheryl Burke,21.0,True,False
29,4,S29_AJ McLean __ Cheryl Burke,24.0,True,False
29,5,S29_AJ McLean __ Cheryl Burke,24.0,True,False
29,6,S29_AJ McLean __ Cheryl Burke,27.0,True,False
29,7,S29_AJ McLean __ Cheryl Burke,26.0,True,False
29,8,S29_AJ McLean __ Cheryl Burke,27.0,True,False
29,9,S29_AJ McLean __ Cheryl Burke,24.9998,True,False
29,10,S29_AJ McLean __ Cheryl Burke,0.0,False,True
29,11,S29_AJ McLean __ Cheryl Burke,0.0,False,False
29,1,S29_Anne Heche __ Keo Motsepe,18.0,True,False
29,2,S29_Anne Heche __ Keo Motsepe,18.0,True,False
29,3,S29_Anne Heche __ Keo Motsepe,15.0,True,False
29,4,S29_Anne Heche __ Keo Motsepe,21.0,True,False
29,5,S29_Anne Heche __ Keo Motsepe,0.0,False,True
29,6,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,7,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,8,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,9,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,10,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,11,S29_Anne Heche __ Keo Motsepe,0.0,False,False
29,1,S29_Carole Baskin __ Pasha Pashkov,11.0,True,False
29,2,S29_Carole Baskin __ Pasha Pashkov,16.0,True,False
29,3,S29_Carole Baskin __ Pasha Pashkov,12.0,True,False
29,4,S29_Carole Baskin __ Pasha Pashkov,0.0,False,True
29,5,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,6,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,7,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,8,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,9,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,10,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,11,S29_Carole Baskin __ Pasha Pashkov,0.0,False,False
29,1,S29_Charles Oakley __ Emma Slater,12.0,True,False
29,2,S29_Charles Oakley __ Emma Slater,15.0,True,False
29,3,S29_Charles Oakley __ Emma Slater,0.0,False,True
29,4,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,5,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,6,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,7,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,8,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,9,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,10,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,11,S29_Charles Oakley __ Emma Slater,0.0,False,False
29,1,S29_Chrishell Stause __ Gleb Savchenko,13.0,True,False
29,2,S29_Chrishell Stause __ Gleb Savchenko,18.0,True,False
29,3,S29_Chrishell Stause __ Gleb Savchenko,22.0,True,False
29,4,S29_Chrishell Stause __ Gleb Savchenko,22.0,True,False
29,5,S29_Chrishell Stause __ Gleb Savchenko,19.0,True,False
29,6,S29_Chrishell Stause __ Gleb Savchenko,24.0,True,False
29,7,S29_Chrishell Stause __ Gleb Savchenko,26.0,True,False
29,8,S29_Chrishell Stause __ Gleb Savchenko,27.0,True,False
29,9,S29_Chrishell Stause __ Gleb Savchenko,0.0,False,True
29,10,S29_Chrishell Stause __ Gleb Savchenko,0.0,False,False
29,11,S29_Chrishell Stause __ Gleb Savchenko,0.0,False,False
29,1,S29_Jeannie Mai __ Brandon Armstrong,18.0,True,False
29,2,S29_Jeannie Mai __ Brandon Armstrong,18.0,True,False
29,3,S29_Jeannie Mai __ Brandon Armstrong,22.0,True,False
29,4,S29_Jeannie Mai __ Brandon Armstrong,21.0,True,False
29,5,S29_Jeannie Mai __ Brandon Armstrong,24.0,True,False
29,6,S29_Jeannie Mai __ Brandon Armstrong,25.0,True,False
29,7,S29_Jeannie Mai __ Brandon Armstrong,25.0,True,False
29,8,S29_Jeannie Mai __ Brandon Armstrong,0.0,False,True
29,9,S29_Jeannie Mai __ Brandon Armstrong,0.0,False,False
29,10,S29_Jeannie Mai __ Brandon Armstrong,0.0,False,False
29,11,S29_Jeannie Mai __ Brandon Armstrong,0.0,False,False
29,1,S29_Jesse Metcalfe __ Sharna Burgess,18.0,True,False
29,2,S29_Jesse Metcalfe __ Sharna Burgess,20.0,True,False
29,3,S29_Jesse Metcalfe __ Sharna Burgess,20.0,True,False
29,4,S29_Jesse Metcalfe __ Sharna Burgess,21.0,True,False
29,5,S29_Jesse Metcalfe __ Sharna Burgess,19.0,True,False
29,6,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,True
29,7,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,False
29,8,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,False
29,9,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,False
29,10,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,False
29,11,S29_Jesse Metcalfe __ Sharna Burgess,0.0,False,False
29,1,S29_Johnny Weir __ Britt Stewart,18.0,True,False
29,2,S29_Johnny Weir __ Britt Stewart,18.0,True,False
29,3,S29_Johnny Weir __ Britt Stewart,24.0,True,False
29,4,S29_Johnny Weir __ Britt Stewart,24.0,True,False
29,5,S29_Johnny Weir __ Britt Stewart,29.0,True,False
29,6,S29_Johnny Weir __ Britt Stewart,22.0,True,False
29,7,S29_Johnny Weir __ Britt Stewart,27.0,True,False
29,8,S29_Johnny Weir __ Britt Stewart,30.0,True,False
29,9,S29_Johnny Weir __ Britt Stewart,30.0,True,False
29,10,S29_Johnny Weir __ Britt Stewart,28.5,True,False
29,11,S29_Johnny Weir __ Britt Stewart,0.0,False,True
29,1,S29_Justina Machado __ Sasha Farber,21.0,True,False
29,2,S29_Justina Machado __ Sasha Farber,21.0,True,False
29,3,S29_Justina Machado __ Sasha Farber,19.0,True,False
29,4,S29_Justina Machado __ Sasha Farber,24.0,True,False
29,5,S29_Justina Machado __ Sasha Farber,24.0,True,False
29,6,S29_Justina Machado __ Sasha Farber,27.0,True,False
29,7,S29_Justina Machado __ Sasha Farber,26.0,True,False
29,8,S29_Justina Machado __ Sasha Farber,28.9998,True,False
29,9,S29_Justina Machado __ Sasha Farber,25.9998,True,False
29,10,S29_Justina Machado __ Sasha Farber,29.0,True,False
29,11,S29_Justina Machado __ Sasha Farber,30.0,True,False
29,1,S29_Kaitlyn Bristowe __ Artem Chigvintsev,20.0,True,False
29,2,S29_Kaitlyn Bristowe __ Artem Chigvintsev,22.0,True,False
29,3,S29_Kaitlyn Bristowe __ Artem Chigvintsev,23.0,True,False
29,4,S29_Kaitlyn Bristowe __ Artem Chigvintsev,25.0,True,False
29,5,S29_Kaitlyn Bristowe __ Artem Chigvintsev,27.0,True,False
29,6,S29_Kaitlyn Bristowe __ Artem Chigvintsev,27.0,True,False
29,7,S29_Kaitlyn Bristowe __ Artem Chigvintsev,24.0,True,False
29,8,S29_Kaitlyn Bristowe __ Artem Chigvintsev,28.0,True,False
29,9,S29_Kaitlyn Bristowe __ Artem Chigvintsev,30.0,True,False
29,10,S29_Kaitlyn Bristowe __ Artem Chigvintsev,30.0,True,False
29,11,S29_Kaitlyn Bristowe __ Artem Chigvintsev,30.0,True,False
29,1,S29_Monica Aldama __ Valentin Chmerkovskiy,19.0,True,False
29,2,S29_Monica Aldama __ Valentin Chmerkovskiy,16.0,True,False
29,3,S29_Monica Aldama __ Valentin Chmerkovskiy,21.0,True,False
29,4,S29_Monica Aldama __ Valentin Chmerkovskiy,24.0,True,False
29,5,S29_Monica Aldama __ Valentin Chmerkovskiy,26.0,True,False
29,6,S29_Monica Aldama __ Valentin Chmerkovskiy,27.0,True,False
29,7,S29_Monica Aldama __ Valentin Chmerkovskiy,22.0,True,False
29,8,S29_Monica Aldama __ Valentin Chmerkovskiy,0.0,False,True
29,9,S29_Monica Aldama __ Valentin Chmerkovskiy,0.0,False,False
29,10,S29_Monica Aldama __ Valentin Chmerkovskiy,0.0,False,False
29,11,S29_Monica Aldama __ Valentin Chmerkovskiy,0.0,False,False
29,1,S29_Nelly __ Daniella Karagach,16.0,True,False
29,2,S29_Nelly __ Daniella Karagach,18.0,True,False
29,3,S29_Nelly __ Daniella Karagach,18.0,True,False
29,4,S29_Nelly __ Daniella Karagach,21.0,True,False
29,5,S29_Nelly __ Daniella Karagach,24.0,True,False
29,6,S29_Nelly __ Daniella Karagach,24.0,True,False
29,7,S29_Nelly __ Daniella Karagach,27.0,True,False
29,8,S29_Nelly __ Daniella Karagach,24.0,True,False
29,9,S29_Nelly __ Daniella Karagach,24.0,True,False
29,10,S29_Nelly __ Daniella Karagach,28.0,True,False
29,11,S29_Nelly __ Daniella Karagach,28.5,True,False
29,1,S29_Nev Schulman __ Jenna Johnson,20.0,True,False
29,2,S29_Nev Schulman __ Jenna Johnson,21.0,True,False
29,3,S29_Nev Schulman __ Jenna Johnson,24.0,True,False
29,4,S29_Nev Schulman __ Jenna Johnson,24.0,True,False
29,5,S29_Nev Schulman __ Jenna Johnson,26.0,True,False
29,6,S29_Nev Schulman __ Jenna Johnson,26.0,True,False
29,7,S29_Nev Schulman __ Jenna Johnson,30.0,True,False
29,8,S29_Nev Schulman __ Jenna Johnson,30.0,True,False
29,9,S29_Nev Schulman __ Jenna Johnson,28.9998,True,False
29,10,S29_Nev Schulman __ Jenna Johnson,30.0,True,False
29,11,S29_Nev Schulman __ Jenna Johnson,30.0,True,False
29,1,S29_Skai Jackson __ Alan Bersten,21.0,True,False
29,2,S29_Skai Jackson __ Alan Bersten,15.0,True,False
29,3,S29_Skai Jackson __ Alan Bersten,18.0,True,False
29,4,S29_Skai Jackson __ Alan Bersten,28.0,True,False
29,5,S29_Skai Jackson __ Alan Bersten,24.0,True,False
29,6,S29_Skai Jackson __ Alan Bersten,18.0,True,False
29,7,S29_Skai Jackson __ Alan Bersten,27.0,True,False
29,8,S29_Skai Jackson __ Alan Bersten,26.9998,True,False
29,9,S29_Skai Jackson __ Alan Bersten,28.9998,True,False
29,10,S29_Skai Jackson __ Alan Bersten,28.5,True,False
29,11,S29_Skai Jackson __ Alan Bersten,0.0,False,True
29,1,S29_Veron Davis __ Peta Murgatroyd,17.0,True,False
29,2,S29_Veron Davis __ Peta Murgatroyd,18.0,True,False
29,3,S29_Veron Davis __ Peta Murgatroyd,22.0,True,False
29,4,S29_Veron Davis __ Peta Murgatroyd,22.0,True,False
29,5,S29_Veron Davis __ Peta Murgatroyd,21.0,True,False
29,6,S29_Veron Davis __ Peta Murgatroyd,21.0,True,False
29,7,S29_Veron Davis __ Peta Murgatroyd,0.0,False,True
29,8,S29_Veron Davis __ Peta Murgatroyd,0.0,False,False
29,9,S29_Veron Davis __ Peta Murgatroyd,0.0,False,False
29,10,S29_Veron Davis __ Peta Murgatroyd,0.0,False,False
29,11,S29_Veron Davis __ Peta Murgatroyd,0.0,False,False
30,1,S30_Amanda Kloots __ Alan Bersten,28.0,True,False
30,2,S30_Amanda Kloots __ Alan Bersten,32.0,True,False
30,3,S30_Amanda Kloots __ Alan Bersten,24.0,True,False
30,4,S30_Amanda Kloots __ Alan Bersten,34.0,True,False
30,5,S30_Amanda Kloots __ Alan Bersten,39.0,True,False
30,6,S30_Amanda Kloots __ Alan Bersten,38.0,True,False
30,7,S30_Amanda Kloots __ Alan Bersten,34.0,True,False
30,8,S30_Amanda Kloots __ Alan Bersten,42.0,True,False
30,9,S30_Amanda Kloots __ Alan Bersten,39.5,True,False
30,10,S30_Amanda Kloots __ Alan Bersten,39.0,True,False
30,1,S30_Brian Austin Green __ Sharna Burgess,24.0,True,False
30,2,S30_Brian Austin Green __ Sharna Burgess,23.0,True,False
30,3,S30_Brian Austin Green __ Sharna Burgess,19.0,True,False
30,4,S30_Brian Austin Green __ Sharna Burgess,26.0,True,False
30,5,S30_Brian Austin Green __ Sharna Burgess,0.0,False,True
30,6,S30_Brian Austin Green __ Sharna Burgess,0.0,False,False
30,7,S30_Brian Austin Green __ Sharna Burgess,0.0,False,False
30,8,S30_Brian Austin Green __ Sharna Burgess,0.0,False,False
30,9,S30_Brian Austin Green __ Sharna Burgess,0.0,False,False
30,10,S30_Brian Austin Green __ Sharna Burgess,0.0,False,False
30,1,S30_Christine Chiu __ Pasha Pashkov,25.0,True,False
30,2,S30_Christine Chiu __ Pasha Pashkov,24.0,True,False
30,3,S30_Christine Chiu __ Pasha Pashkov,21.0,True,False
30,4,S30_Christine Chiu __ Pasha Pashkov,0.0,False,True
30,5,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,6,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,7,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,8,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,9,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,10,S30_Christine Chiu __ Pasha Pashkov,0.0,False,False
30,1,S30_Cody Rigsby __ Cheryl Burke,24.0,True,False
30,2,S30_Cody Rigsby __ Cheryl Burke,24.0,True,False
30,3,S30_Cody Rigsby __ Cheryl Burke,18.0,True,False
30,4,S30_Cody Rigsby __ Cheryl Burke,29.0,True,False
30,5,S30_Cody Rigsby __ Cheryl Burke,32.0,True,False
30,6,S30_Cody Rigsby __ Cheryl Burke,36.0,True,False
30,7,S30_Cody Rigsby __ Cheryl Burke,36.0,True,False
30,8,S30_Cody Rigsby __ Cheryl Burke,38.0,True,False
30,9,S30_Cody Rigsby __ Cheryl Burke,35.5,True,False
30,10,S30_Cody Rigsby __ Cheryl Burke,38.0,True,False
30,1,S30_Iman Shumpert __ Daniella Karagach,21.0,True,False
30,2,S30_Iman Shumpert __ Daniella Karagach,25.0,True,False
30,3,S30_Iman Shumpert __ Daniella Karagach,19.0,True,False
30,4,S30_Iman Shumpert __ Daniella Karagach,31.5,True,False
30,5,S30_Iman Shumpert __ Daniella Karagach,28.0,True,False
30,6,S30_Iman Shumpert __ Daniella Karagach,40.0,True,False
30,7,S30_Iman Shumpert __ Daniella Karagach,34.0,True,False
30,8,S30_Iman Shumpert __ Daniella Karagach,35.0,True,False
30,9,S30_Iman Shumpert __ Daniella Karagach,37.5,True,False
30,10,S30_Iman Shumpert __ Daniella Karagach,40.0,True,False
30,1,S30_Jimmie Allen __ Emma Slater,22.0,True,False
30,2,S30_Jimmie Allen __ Emma Slater,27.0,True,False
30,3,S30_Jimmie Allen __ Emma Slater,20.0,True,False
30,4,S30_Jimmie Allen __ Emma Slater,32.5,True,False
30,5,S30_Jimmie Allen __ Emma Slater,34.0,True,False
30,6,S30_Jimmie Allen __ Emma Slater,38.0,True,False
30,7,S30_Jimmie Allen __ Emma Slater,38.0,True,False
30,8,S30_Jimmie Allen __ Emma Slater,32.0,True,False
30,9,S30_Jimmie Allen __ Emma Slater,0.0,False,True
30,10,S30_Jimmie Allen __ Emma Slater,0.0,False,False
30,1,S30_JoJo Siwa __ Jenna Johnson,29.0,True,False
30,2,S30_JoJo Siwa __ Jenna Johnson,31.0,True,False
30,3,S30_JoJo Siwa __ Jenna Johnson,24.0,True,False
30,4,S30_JoJo Siwa __ Jenna Johnson,35.0,True,False
30,5,S30_JoJo Siwa __ Jenna Johnson,40.0,True,False
30,6,S30_JoJo Siwa __ Jenna Johnson,40.0,True,False
30,7,S30_JoJo Siwa __ Jenna Johnson,39.0,True,False
30,8,S30_JoJo Siwa __ Jenna Johnson,41.0,True,False
30,9,S30_JoJo Siwa __ Jenna Johnson,40.0,True,False
30,10,S30_JoJo Siwa __ Jenna Johnson,40.0,True,False
30,1,S30_Kenya Moore __ Brandon Armstrong,26.0,True,False
30,2,S30_Kenya Moore __ Brandon Armstrong,24.0,True,False
30,3,S30_Kenya Moore __ Brandon Armstrong,21.0,True,False
30,4,S30_Kenya Moore __ Brandon Armstrong,29.5,True,False
30,5,S30_Kenya Moore __ Brandon Armstrong,36.0,True,False
30,6,S30_Kenya Moore __ Brandon Armstrong,32.0,True,False
30,7,S30_Kenya Moore __ Brandon Armstrong,0.0,False,True
30,8,S30_Kenya Moore __ Brandon Armstrong,0.0,False,False
30,9,S30_Kenya Moore __ Brandon Armstrong,0.0,False,False
30,10,S30_Kenya Moore __ Brandon Armstrong,0.0,False,False
30,1,S30_Martin Kove __ Britt Stewart,13.0,True,False
30,2,S30_Martin Kove __ Britt Stewart,15.0,True,False
30,3,S30_Martin Kove __ Britt Stewart,0.0,False,True
30,4,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,5,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,6,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,7,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,8,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,9,S30_Martin Kove __ Britt Stewart,0.0,False,False
30,10,S30_Martin Kove __ Britt Stewart,0.0,False,False
