season,week,celebrity_name,pair_id,J_score,fan_share,judge_rank,fan_rank,rank_total,judge_pct,combined_pct,elim_count,elim_flag
28,8,Ally Brooke,S28_Ally Brooke __ Sasha Farber,30.0,0.1087984295187686,3,5,8,0.15544105882304174,0.2642394883418103,1,False
28,8,Hannah Brown,S28_Hannah Brown __ Alan Bersten,30.9998,0.1803807968029323,2,2,4,0.160621391176751,0.3410021879796833,1,False
28,8,James Van Der Beek,S28_James Van Der Beek __ Emma Slater,31.9998,0.0783388929389194,1,7,8,0.1658027598041857,0.24414165274310512,1,False
28,8,Kate Flannery,S28_Kate Flannery __ Pasha Pashkov,25.9998,0.1082937051386233,5,6,11,0.13471454803957736,0.24300825317820066,1,False
28,8,Kel Mitchell,S28_Kel Mitchell __ Witney Carson,29.9998,0.1158460325781314,4,3,7,0.15544002254931627,0.2712860551274477,1,False
28,8,Lauren Alaina,S28_Lauren Alaina __ Gleb Savchenko,24.0,0.1151532527935541,6,4,10,0.1243528470584334,0.2395060998519875,1,False
28,8,Sean Spicer,S28_Sean Spicer __ Lindsay Arnold,20.0,0.2931888902290706,7,1,8,0.1036273725486945,0.39681626277776505,1,False
28,9,Ally Brooke,S28_Ally Brooke __ Sasha Farber,40.0,0.102266911877792,1,6,7,0.19184652278177458,0.2941134346595666,1,False
28,9,Hannah Brown,S28_Hannah Brown __ Alan Bersten,35.5,0.1364900859859559,4,3,7,0.17026378896882494,0.30675387495478085,1,False
28,9,James Van Der Beek,S28_James Van Der Beek __ Emma Slater,36.0,0.1290208169374385,3,4,7,0.17266187050359713,0.30168268744103566,1,False
28,9,Kel Mitchell,S28_Kel Mitchell __ Witney Carson,37.0,0.1239088568311014,2,5,7,0.1774580335731415,0.3013668904042429,1,False
28,9,Lauren Alaina,S28_Lauren Alaina __ Gleb Savchenko,35.0,0.1866530224668654,5,2,7,0.16786570743405277,0.35451872990091815,1,False
28,9,Sean Spicer,S28_Sean Spicer __ Lindsay Arnold,25.0,0.3216603059008466,6,1,7,0.11990407673860912,0.44156438263945574,1,False
28,10,Ally Brooke,S28_Ally Brooke __ Sasha Farber,29.5,0.1687659367507204,1,4,5,0.21454545454545454,0.383311391296175,1,False
28,10,Hannah Brown,S28_Hannah Brown __ Alan Bersten,27.0,0.2351057762063725,3,2,5,0.19636363636363635,0.4314694125700088,1,False
28,10,James Van Der Beek,S28_James Van Der Beek __ Emma Slater,25.5,0.113980406133291,5,5,10,0.18545454545454546,0.29943495158783645,1,False
28,10,Kel Mitchell,S28_Kel Mitchell __ Witney Carson,28.5,0.2159521076493359,2,3,5,0.20727272727272728,0.4232248349220632,1,False
28,10,Lauren Alaina,S28_Lauren Alaina __ Gleb Savchenko,27.0,0.2661957732602801,4,1,5,0.19636363636363635,0.46255940962391645,1,False
29,3,AJ McLean,S29_AJ McLean __ Cheryl Burke,21.0,0.0616657253311722,7,9,16,0.07473309608540925,0.13639882141658144,1,False
29,3,Anne Heche,S29_Anne Heche __ Keo Motsepe,15.0,0.0721327370098749,13,6,19,0.05338078291814947,0.12551351992802437,1,False
29,3,Carole Baskin,S29_Carole Baskin __ Pasha Pashkov,12.0,0.0529885731010383,14,14,28,0.042704626334519574,0.09569319943555787,1,False
29,3,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,22.0,0.0957945437298422,4,2,6,0.07829181494661921,0.1740863586764614,1,False
29,3,Jeannie Mai,S29_Jeannie Mai __ Brandon Armstrong,22.0,0.0563167744404694,5,12,17,0.07829181494661921,0.1346085893870886,1,False
29,3,Jesse Metcalfe,S29_Jesse Metcalfe __ Sharna Burgess,20.0,0.0723718748338807,9,5,14,0.0711743772241993,0.14354625205808,1,False
29,3,Johnny Weir,S29_Johnny Weir __ Britt Stewart,24.0,0.0777911911644002,1,4,5,0.08540925266903915,0.16320044383343935,1,False
29,3,Justina Machado,S29_Justina Machado __ Sasha Farber,19.0,0.0937254736109792,10,3,13,0.06761565836298933,0.16134113197396854,1,False
29,3,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,23.0,0.0645276089237694,3,7,10,0.08185053380782918,0.14637814273159858,1,False
29,3,Monica Aldama,S29_Monica Aldama __ Valentin Chmerkovskiy,21.0,0.0569758997980199,8,11,19,0.07473309608540925,0.13170899588342916,1,False
29,3,Nelly,S29_Nelly __ Daniella Karagach,18.0,0.0628609831223911,11,8,19,0.06405693950177936,0.12691792262417045,1,False
29,3,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,24.0,0.0543179856652099,2,13,15,0.08540925266903915,0.13972723833424905,1,False
29,3,Skai Jackson,S29_Skai Jackson __ Alan Bersten,18.0,0.1192579530879689,12,1,13,0.06405693950177936,0.18331489258974826,1,False
29,3,Veron Davis,S29_Veron Davis __ Peta Murgatroyd,22.0,0.059272676180983,6,10,16,0.07829181494661921,0.13756449112760222,1,False
29,4,AJ McLean,S29_AJ McLean __ Cheryl Burke,24.0,0.065533519473023,3,10,13,0.07973421926910298,0.14526773874212598,1,False
29,4,Anne Heche,S29_Anne Heche __ Keo Motsepe,21.0,0.0507455408313893,10,13,23,0.06976744186046512,0.12051298269185443,1,False
29,4,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,22.0,0.1303600926949144,8,1,9,0.07308970099667775,0.20344979369159213,1,False
29,4,Jeannie Mai,S29_Jeannie Mai __ Brandon Armstrong,21.0,0.0786376956140154,11,5,16,0.06976744186046512,0.14840513747448053,1,False
29,4,Jesse Metcalfe,S29_Jesse Metcalfe __ Sharna Burgess,21.0,0.0548978376540985,12,12,24,0.06976744186046512,0.12466527951456362,1,False
29,4,Johnny Weir,S29_Johnny Weir __ Britt Stewart,24.0,0.0679177838153538,4,8,12,0.07973421926910298,0.14765200308445678,1,False
29,4,Justina Machado,S29_Justina Machado __ Sasha Farber,24.0,0.0680034366867034,5,7,12,0.07973421926910298,0.1477376559558064,1,False
29,4,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,25.0,0.0580370849015275,2,11,13,0.08305647840531562,0.1410935633068431,1,False
29,4,Monica Aldama,S29_Monica Aldama __ Valentin Chmerkovskiy,24.0,0.0881030520475109,6,4,10,0.07973421926910298,0.16783727131661388,1,False
29,4,Nelly,S29_Nelly __ Daniella Karagach,21.0,0.0674017153306677,13,9,22,0.06976744186046512,0.13716915719113282,1,False
29,4,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,24.0,0.0882839585906735,7,3,10,0.07973421926910298,0.1680181778597765,1,False
29,4,Skai Jackson,S29_Skai Jackson __ Alan Bersten,28.0,0.1055528243682977,1,2,3,0.09302325581395349,0.1985760801822512,1,False
29,4,Veron Davis,S29_Veron Davis __ Peta Murgatroyd,22.0,0.0765254579918244,9,6,15,0.07308970099667775,0.14961515898850214,1,False
29,5,AJ McLean,S29_AJ McLean __ Cheryl Burke,24.0,0.0756286169129228,5,9,14,0.08362369337979095,0.15925231029271375,1,False
29,5,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,19.0,0.0810313126542596,11,5,16,0.06620209059233449,0.1472334032465941,1,False
29,5,Jeannie Mai,S29_Jeannie Mai __ Brandon Armstrong,24.0,0.0810170899419202,6,6,12,0.08362369337979095,0.16464078332171114,1,False
29,5,Jesse Metcalfe,S29_Jesse Metcalfe __ Sharna Burgess,19.0,0.0768337041236988,12,8,20,0.06620209059233449,0.14303579471603328,1,False
29,5,Johnny Weir,S29_Johnny Weir __ Britt Stewart,29.0,0.0894517101016149,1,2,3,0.10104529616724739,0.1904970062688623,1,False
29,5,Justina Machado,S29_Justina Machado __ Sasha Farber,24.0,0.0780952361807207,7,7,14,0.08362369337979095,0.16171892956051165,1,False
29,5,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,27.0,0.0751468953612033,2,10,12,0.09407665505226481,0.1692235504134681,1,False
29,5,Monica Aldama,S29_Monica Aldama __ Valentin Chmerkovskiy,26.0,0.0823494283980979,3,4,7,0.09059233449477352,0.17294176289287144,1,False
29,5,Nelly,S29_Nelly __ Daniella Karagach,24.0,0.0597714520009685,8,12,20,0.08362369337979095,0.14339514538075945,1,False
29,5,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,26.0,0.0717647952482119,4,11,15,0.09059233449477352,0.16235712974298544,1,False
29,5,Skai Jackson,S29_Skai Jackson __ Alan Bersten,24.0,0.1442697989358776,9,1,10,0.08362369337979095,0.22789349231566855,1,False
29,5,Veron Davis,S29_Veron Davis __ Peta Murgatroyd,21.0,0.0846399601405032,10,3,13,0.07317073170731707,0.15781069184782026,1,False
29,6,AJ McLean,S29_AJ McLean __ Cheryl Burke,27.0,0.0884583163625945,1,5,6,0.10074626865671642,0.18920458501931092,1,False
29,6,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,24.0,0.1128174467114965,7,2,9,0.08955223880597014,0.20236968551746665,1,False
29,6,Jeannie Mai,S29_Jeannie Mai __ Brandon Armstrong,25.0,0.1197685847339699,6,1,7,0.09328358208955224,0.21305216682352213,1,False
29,6,Johnny Weir,S29_Johnny Weir __ Britt Stewart,22.0,0.0875703386390844,9,6,15,0.08208955223880597,0.16965989087789035,1,False
29,6,Justina Machado,S29_Justina Machado __ Sasha Farber,27.0,0.0643411012981565,2,11,13,0.10074626865671642,0.16508736995487291,1,False
29,6,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,27.0,0.0820189460744732,3,7,10,0.10074626865671642,0.18276521473118962,1,False
29,6,Monica Aldama,S29_Monica Aldama __ Valentin Chmerkovskiy,27.0,0.0778184979056981,4,8,12,0.10074626865671642,0.17856476656241452,1,False
29,6,Nelly,S29_Nelly __ Daniella Karagach,24.0,0.1075517322316433,8,4,12,0.08955223880597014,0.19710397103761346,1,False
29,6,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,26.0,0.0776903664478648,5,9,14,0.09701492537313433,0.17470529182099914,1,False
29,6,Skai Jackson,S29_Skai Jackson __ Alan Bersten,18.0,0.1094320845639987,11,3,14,0.06716417910447761,0.1765962636684763,1,False
29,6,Veron Davis,S29_Veron Davis __ Peta Murgatroyd,21.0,0.0725325850310198,10,10,20,0.07835820895522388,0.15089079398624367,1,False
29,7,AJ McLean,S29_AJ McLean __ Cheryl Burke,26.0,0.0905240909246946,5,6,11,0.1,0.1905240909246946,1,False
29,7,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,26.0,0.1084508947405076,6,3,9,0.1,0.2084508947405076,1,False
29,7,Jeannie Mai,S29_Jeannie Mai __ Brandon Armstrong,25.0,0.0766502830116931,8,8,16,0.09615384615384616,0.17280412916553928,1,False
29,7,Johnny Weir,S29_Johnny Weir __ Britt Stewart,27.0,0.069541077764292,2,10,12,0.10384615384615385,0.17338723161044584,1,False
29,7,Justina Machado,S29_Justina Machado __ Sasha Farber,26.0,0.0854939404731836,7,7,14,0.1,0.1854939404731836,1,False
29,7,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,24.0,0.0928001915044607,9,5,14,0.09230769230769231,0.185107883812153,1,False
29,7,Monica Aldama,S29_Monica Aldama __ Valentin Chmerkovskiy,22.0,0.1024493958180321,10,4,14,0.08461538461538462,0.18706478043341673,1,False
29,7,Nelly,S29_Nelly __ Daniella Karagach,27.0,0.1478304700262385,3,2,5,0.10384615384615385,0.25167662387239237,1,False
29,7,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,30.0,0.0761854856122273,1,9,10,0.11538461538461539,0.19157010099684268,1,False
29,7,Skai Jackson,S29_Skai Jackson __ Alan Bersten,27.0,0.1500741701246701,4,1,5,0.10384615384615385,0.2539203239708239,1,False
29,8,AJ McLean,S29_AJ McLean __ Cheryl Burke,27.0,0.1137224083706116,5,5,10,0.12162184076007344,0.23534424913068502,2,False
29,8,Chrishell Stause,S29_Chrishell Stause __ Gleb Savchenko,27.0,0.1050020440729314,6,6,12,0.12162184076007344,0.22662388483300483,2,False
29,8,Johnny Weir,S29_Johnny Weir __ Britt Stewart,30.0,0.096866180077926,1,7,8,0.13513537862230382,0.23200155870022982,2,False
29,8,Justina Machado,S29_Justina Machado __ Sasha Farber,28.9998,0.1396483360551958,3,4,7,0.13062996509903624,0.270278301154232,2,False
29,8,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,28.0,0.1538730436043445,4,2,6,0.1261263533808169,0.2799993969851614,2,False
29,8,Nelly,S29_Nelly __ Daniella Karagach,24.0,0.1484955506834935,8,3,11,0.10810830289784307,0.2566038535813365,2,False
29,8,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,30.0,0.0878920155764785,2,8,10,0.13513537862230382,0.2230273941987823,2,False
29,8,Skai Jackson,S29_Skai Jackson __ Alan Bersten,26.9998,0.1545004215590184,7,1,8,0.1216209398575493,0.27612136141656773,2,False
29,9,AJ McLean,S29_AJ McLean __ Cheryl Burke,24.9998,0.1239358734747941,6,6,12,0.12953317941214265,0.2534690528869368,1,False
29,9,Johnny Weir,S29_Johnny Weir __ Britt Stewart,30.0,0.1337791296403979,1,4,5,0.15544105882304177,0.28922018846343966,1,False
29,9,Justina Machado,S29_Justina Machado __ Sasha Farber,25.9998,0.1240079702095489,5,5,10,0.1347145480395774,0.2587225182491263,1,False
29,9,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,30.0,0.1438505297313712,2,3,5,0.15544105882304177,0.29929158855441296,1,False
29,9,Nelly,S29_Nelly __ Daniella Karagach,24.0,0.1795842299943379,7,2,9,0.12435284705843341,0.3039370770527713,1,False
29,9,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,28.9998,0.0898465070506593,3,7,10,0.15025865392188156,0.24010516097254087,1,False
29,9,Skai Jackson,S29_Skai Jackson __ Alan Bersten,28.9998,0.2049957598988903,4,1,5,0.15025865392188156,0.35525441382077183,1,False
29,10,Johnny Weir,S29_Johnny Weir __ Britt Stewart,28.5,0.1318142127727323,4,5,9,0.16379310344827586,0.29560731622100817,1,False
29,10,Justina Machado,S29_Justina Machado __ Sasha Farber,29.0,0.1929133679891259,3,2,5,0.16666666666666666,0.3595800346557926,1,False
29,10,Kaitlyn Bristowe,S29_Kaitlyn Bristowe __ Artem Chigvintsev,30.0,0.1664557908475926,1,4,5,0.1724137931034483,0.3388695839510409,1,False
29,10,Nelly,S29_Nelly __ Daniella Karagach,28.0,0.2199106270380729,6,1,7,0.16091954022988506,0.38083016726795793,1,False
29,10,Nev Schulman,S29_Nev Schulman __ Jenna Johnson,30.0,0.1101564613202215,2,6,8,0.1724137931034483,0.2825702544236698,1,False
29,10,Skai Jackson,S29_Skai Jackson __ Alan Bersten,28.5,0.1787495400322547,5,3,8,0.16379310344827586,0.34254264348053054,1,False
30,3,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,24.0,0.0704864331907366,1,8,9,0.08053691275167785,0.15102334594241446,1,False
30,3,Brian Austin Green,S30_Brian Austin Green __ Sharna Burgess,19.0,0.0712062118200823,12,7,19,0.06375838926174497,0.13496460108182728,1,False
30,3,Christine Chiu,S30_Christine Chiu __ Pasha Pashkov,21.0,0.0528188964884053,7,12,19,0.07046979865771812,0.12328869514612342,1,False
30,3,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,18.0,0.0814873430479576,14,5,19,0.06040268456375839,0.14189002761171599,1,False
30,3,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,19.0,0.0909916724213253,13,2,15,0.06375838926174497,0.15475006168307026,1,False
30,3,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,20.0,0.0841822495457069,10,4,14,0.06711409395973154,0.15129634350543844,1,False
30,3,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,24.0,0.0611647430225617,2,10,12,0.08053691275167785,0.14170165577423954,1,False
30,3,Kenya Moore,S30_Kenya Moore __ Brandon Armstrong,21.0,0.0797999105315774,8,6,14,0.07046979865771812,0.1502697091892955,1,False
30,3,Matt James,S30_Matt James __ Lindsay Arnold,20.0,0.087304776309681,11,3,14,0.06711409395973154,0.15441887026941253,1,False
30,3,Melanie C,S30_Melanie C __ Gleb Savchenko,22.0,0.0338092089820675,5,14,19,0.0738255033557047,0.10763471233777219,1,False
30,3,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,23.0,0.0599651244923711,4,11,15,0.07718120805369127,0.13714633254606237,1,False
30,3,"Mike ""The Miz"" Mizanin","S30_Mike ""The Miz"" Mizanin __ Witney Carson",22.0,0.0481005221209113,6,13,19,0.0738255033557047,0.121926025476616,1,False
30,3,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,24.0,0.0618254229193302,3,9,12,0.08053691275167785,0.14236233567100803,1,False
30,3,Suni Lee,S30_Suni Lee __ Sasha Farber,21.0,0.1168574851072852,9,1,10,0.07046979865771812,0.18732728376500332,1,False
30,4,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,34.0,0.0993335205992531,4,3,7,0.0815347721822542,0.1808682927815073,1,False
30,4,Brian Austin Green,S30_Brian Austin Green __ Sharna Burgess,26.0,0.0983187720074359,13,5,18,0.06235011990407674,0.16066889191151262,1,False
30,4,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,29.0,0.1017846836190368,11,2,13,0.06954436450839328,0.17132904812743008,1,False
30,4,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,31.5,0.1098803205927896,9,1,10,0.07553956834532374,0.18541988893811334,1,False
30,4,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,32.5,0.0831185249253455,7,7,14,0.07793764988009592,0.16105617480544143,1,False
30,4,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,35.0,0.0450149474704897,2,11,13,0.08393285371702638,0.1289478011875161,1,False
30,4,Kenya Moore,S30_Kenya Moore __ Brandon Armstrong,29.5,0.0988383839760384,10,4,14,0.07074340527577938,0.16958178925181777,1,False
30,4,Matt James,S30_Matt James __ Lindsay Arnold,28.5,0.0942140933155173,12,6,18,0.0683453237410072,0.1625594170565245,1,False
30,4,Melanie C,S30_Melanie C __ Gleb Savchenko,33.0,0.06617327829093,6,9,15,0.07913669064748201,0.14530996893841203,1,False
30,4,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,36.5,0.0314428096217511,1,13,14,0.08752997601918465,0.11897278564093575,1,False
30,4,"Mike ""The Miz"" Mizanin","S30_Mike ""The Miz"" Mizanin __ Witney Carson",32.5,0.0808866859952177,8,8,16,0.07793764988009592,0.15882433587531364,1,False
30,4,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,35.0,0.0362903826655004,3,12,15,0.08393285371702638,0.12022323638252679,1,False
30,4,Suni Lee,S30_Suni Lee __ Sasha Farber,34.0,0.0547035969206938,5,10,15,0.0815347721822542,0.136238369102948,1,False
30,5,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,39.0,0.0816578539806119,2,6,8,0.1012987012987013,0.1829565552793132,2,False
30,5,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,32.0,0.182512263346205,9,1,10,0.08311688311688312,0.2656291464630881,2,False
30,5,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,28.0,0.11270216821783,11,3,14,0.07272727272727272,0.18542944094510272,2,False
30,5,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,34.0,0.1135328259231494,8,2,10,0.08831168831168831,0.2018445142348377,2,False
30,5,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,40.0,0.0447172115730212,1,11,12,0.1038961038961039,0.1486133154691251,2,False
30,5,Kenya Moore,S30_Kenya Moore __ Brandon Armstrong,36.0,0.095120670074916,3,4,7,0.09350649350649351,0.18862716358140952,2,False
30,5,Melanie C,S30_Melanie C __ Gleb Savchenko,36.0,0.0584568520662564,4,10,14,0.09350649350649351,0.1519633455727499,2,False
30,5,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,36.0,0.0727189099667419,5,9,14,0.09350649350649351,0.1662254034732354,2,False
30,5,"Mike ""The Miz"" Mizanin","S30_Mike ""The Miz"" Mizanin __ Witney Carson",32.0,0.0819470287316083,10,5,15,0.08311688311688312,0.16506391184849142,2,False
30,5,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,36.0,0.0776285764613978,6,8,14,0.09350649350649351,0.1711350699678913,2,False
30,5,Suni Lee,S30_Suni Lee __ Sasha Farber,36.0,0.0790056396582615,7,7,14,0.09350649350649351,0.172512133164755,2,False
30,6,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,38.0,0.0716875831698461,3,7,10,0.1043956043956044,0.1760831875654505,1,False
30,6,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,36.0,0.1303169752630068,5,4,9,0.0989010989010989,0.22921807416410572,1,False
30,6,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,40.0,0.1575351146968738,1,1,2,0.10989010989010989,0.2674252245869837,1,False
30,6,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,38.0,0.1406701046794886,4,3,7,0.1043956043956044,0.245065709075093,1,False
30,6,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,40.0,0.0482033025612841,2,10,12,0.10989010989010989,0.158093412451394,1,False
30,6,Kenya Moore,S30_Kenya Moore __ Brandon Armstrong,32.0,0.0645222798147644,10,8,18,0.08791208791208792,0.15243436772685232,1,False
30,6,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,34.0,0.0627211638083836,8,9,17,0.09340659340659341,0.15612775721497701,1,False
30,6,"Mike ""The Miz"" Mizanin","S30_Mike ""The Miz"" Mizanin __ Witney Carson",34.0,0.1525496524538425,9,2,11,0.09340659340659341,0.2459562458604359,1,False
30,6,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,36.0,0.0870754379649597,6,5,11,0.0989010989010989,0.18597653686605858,1,False
30,6,Suni Lee,S30_Suni Lee __ Sasha Farber,36.0,0.0847183855875498,7,6,13,0.0989010989010989,0.18361948448864868,1,False
30,7,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,34.0,0.0803728636914505,6,6,12,0.10397553516819572,0.1843483988596462,1,False
30,7,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,36.0,0.1637112490162534,5,2,7,0.11009174311926606,0.27380299213551945,1,False
30,7,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,34.0,0.1539542461391652,7,3,10,0.10397553516819572,0.2579297813073609,1,False
30,7,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,38.0,0.1861403737598367,3,1,4,0.1162079510703364,0.3023483248301731,1,False
30,7,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,39.0,0.0711336940054195,2,8,10,0.11926605504587157,0.19039974905129106,1,False
30,7,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,38.0,0.0547270793836635,4,9,13,0.1162079510703364,0.17093503045399988,1,False
30,7,"Mike ""The Miz"" Mizanin","S30_Mike ""The Miz"" Mizanin __ Witney Carson",32.0,0.1317154497170437,9,4,13,0.09785932721712538,0.22957477693416906,1,False
30,7,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,42.0,0.0739873304053083,1,7,8,0.12844036697247707,0.20242769737778538,1,False
30,7,Suni Lee,S30_Suni Lee __ Sasha Farber,34.0,0.0842577138818588,8,5,13,0.10397553516819572,0.1882332490500545,1,False
30,8,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,42.0,0.0822226731966451,1,8,9,0.13636363636363635,0.21858630956028147,1,False
30,8,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,38.0,0.2104854240856764,5,1,6,0.12337662337662338,0.33386204746229975,1,False
30,8,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,35.0,0.1712561353627652,7,2,9,0.11363636363636363,0.28489249899912883,1,False
30,8,Jimmie Allen,S30_Jimmie Allen __ Emma Slater,32.0,0.1427894659725283,8,3,11,0.1038961038961039,0.24668556986863222,1,False
30,8,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,41.0,0.102002722254238,4,5,9,0.1331168831168831,0.2351196053711211,1,False
30,8,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,42.0,0.0825081883994953,2,7,9,0.13636363636363635,0.21887182476313166,1,False
30,8,Olivia Jade,S30_Olivia Jade __ Valentin Chmerkovskiy,36.0,0.0960450695938019,6,6,12,0.11688311688311688,0.21292818647691877,1,False
30,8,Suni Lee,S30_Suni Lee __ Sasha Farber,42.0,0.1126903211348494,3,4,7,0.13636363636363635,0.24905395749848575,1,False
30,9,Amanda Kloots,S30_Amanda Kloots __ Alan Bersten,39.5,0.116206880316654,2,5,7,0.1747787610619469,0.2909856413786009,2,False
30,9,Cody Rigsby,S30_Cody Rigsby __ Cheryl Burke,35.5,0.2539914616096757,6,1,7,0.1570796460176991,0.41107110762737475,2,False
30,9,Iman Shumpert,S30_Iman Shumpert __ Daniella Karagach,37.5,0.2186114671662814,3,2,5,0.16592920353982302,0.3845406707061044,2,False
30,9,JoJo Siwa,S30_JoJo Siwa __ Jenna Johnson,40.0,0.1555401120844021,1,3,4,0.17699115044247787,0.33253126252688,2,False
30,9,Melora Hardin,S30_Melora Hardin __ Artem Chigvintsev,36.0,0.1089201681243268,5,6,11,0.1592920353982301,0.26821220352255687,2,False
30,9,Suni Lee,S30_Suni Lee __ Sasha Farber,37.5,0.1467299106986599,4,4,8,0.16592920353982302,0.3126591142384829,2,False
31,2,Charli D'Amelio,S31_Charli D'Amelio __ Mark Ballas,32.0,0.0504235067808425,1,14,15,0.07766990291262135,0.12809340969346386,1,False
31,2,Cheryl Ladd,S31_Cheryl Ladd __ Louis van Amstel,21.0,0.0664932039567861,15,7,22,0.050970873786407765,0.11746407774319387,1,False
31,2,Daniel Durant,S31_Daniel Durant __ Britt Stewart,29.0,0.0259531475661015,5,15,20,0.0703883495145631,0.0963414970806646,1,False
31,2,Gabby Windey,S31_Gabby Windey __ Valentin Chmerkovskiy,32.0,0.0953299870072237,2,2,4,0.07766990291262135,0.17299988991984505,1,False
31,2,Heidi D'Amelio,S31_Heidi D'Amelio __ Artem Chigvintsev,28.0,0.0575442316794176,6,10,16,0.06796116504854369,0.1255053967279613,1,False
31,2,Jessie James Decker,S31_Jessie James Decker __ Alan Bersten,25.0,0.0633118837906999,12,8,20,0.06067961165048544,0.12399149544118533,1,False
31,2,Jordin Sparks,S31_Jordin Sparks __ Brandon Armstrong,27.0,0.0555745019264114,9,11,20,0.06553398058252427,0.12110848250893566,1,False
31,2,Joseph Baena,S31_Joseph Baena __ Daniella Karagach,24.0,0.1217888459504326,13,1,14,0.05825242718446602,0.18004127313489862,1,False
31,2,Sam Champion,S31_Sam Champion __ Cheryl Burke,26.0,0.0592118732577594,11,9,20,0.06310679611650485,0.12231866937426425,1,False
31,2,Selma Blair,S31_Selma Blair __ Sasha Farber,28.0,0.0735763057160073,7,5,12,0.06796116504854369,0.14153747076455098,1,False
31,2,Shangela,S31_Shangela __ Gleb Savchenko,28.0,0.0784716220792043,8,3,11,0.06796116504854369,0.146432787127748,1,False
31,2,Teresa Giudice,S31_Teresa Giudice __ Pasha Pashkov,23.0,0.0540914028824362,14,12,26,0.055825242718446605,0.1099166456008828,1,False
31,2,Trevor Donovan,S31_Trevor Donovan __ Emma Slater,30.0,0.071899172406956,4,6,10,0.07281553398058252,0.14471470638753853,1,False
31,2,Vinny Guadagnino,S31_Vinny Guadagnino __ Koko Iwasaki,27.0,0.0738022037846676,10,4,14,0.06553398058252427,0.13933618436719186,1,False
31,2,Wayne Brady,S31_Wayne Brady __ Witney Carson,32.0,0.0525281112150531,3,13,16,0.07766990291262135,0.13019801412767446,1,False
